RBD,DV_RBD,NOM_RBD,RBD_A1,RBD_A2,COD_DEPE,COD_DEPE2,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,RURAL_RBD,EFECTIVR,SUPERAR,INICIAR,MEJORAR,INTEGRAR,IGUALDR,CLUSTER,INDICER,SEL2018_25,SEL2018_35,SEL
1249,1,ESCUELA BASICA PEDRO AGUIRRE CERDA,,,2,1,5,53,5302,CALLE LARGA,52,LOS ANDES,1,"27,900580156925","60,7785173665586","87,1",100,67,"95,0601357272351",513,"58,8304293806904",2,2,3
1250,5,ESCUELA VICTOR KOERNER,,,2,1,5,53,5302,CALLE LARGA,52,LOS ANDES,1,"37,3839189979196","61,3256323668598",0,100,0,"95,3049948049003",513,"53,970325949029",2,2,3
1251,3,ESCUELA BASICA CRISTO REDENTOR,,,2,1,5,53,5302,CALLE LARGA,52,LOS ANDES,2,"32,9192172656881","65,6410160149925",0,100,0,"96,4651425355714",522,"53,7819262303282",2,2,3
1252,1,ESCUELA BASICA VALLE ALEGRE,,,2,1,5,53,5302,CALLE LARGA,52,LOS ANDES,1,"41,6960524014558","60,7785173665586","80,41",100,"39,5","95,9888168450164",513,"62,3626639570787",2,2,3
1255,6,INSTITUTO AGRICOLA PASCUAL BABURIZZA,,,3,2,5,53,5302,CALLE LARGA,52,LOS ANDES,1,"47,6148765561887","61,5258434812923","65,3727272727273",100,30,"89,7326852929033",533,"62,008294901354",2,2,3
1256,4,COLEGIO PARTICULAR SAN JOSE,,,3,2,5,53,5302,CALLE LARGA,52,LOS ANDES,1,"43,550020490409","59,5106082223361",0,75,0,"96,4318578488656",513,"55,4914866104559",2,2,3
1257,2,CENTRO DE FORMACIÓN ACADÉMICA PERFECTO DE LA FUENTE DEL VILLAR,,,2,1,5,53,5303,RINCONADA,52,LOS ANDES,1,"46,7013734178092","59,1311467429977","94,47",75,"82,0833333333333","96,7953862383345",513,"66,403580891729",1,2,1
1258,0,ESCUELA BASICA EMIGDIO GALDAMES ROBLES,,,2,1,5,53,5303,RINCONADA,52,LOS ANDES,1,"32,9870857686101","49,5724853477724","79,36",100,"49,8333333333333","96,7451444677551",513,"56,6227160813348",2,2,3
1259,9,ESCUELA BASICA MANUEL LEON SALINAS,,,2,1,5,53,5303,RINCONADA,52,LOS ANDES,1,"48,6848144967416","60,7785173665586","81,29",100,"47,8333333333333","95,6737555869005",513,"65,3486591222156",2,1,2
1260,2,LICEO PARROQUIAL TERESITA DE LOS ANDES,,,3,2,5,53,5303,RINCONADA,52,LOS ANDES,1,"58,3343241039111","66,144600703709","97,37",100,"97,5","95,5340402785782",533,"73,8388769767728",1,2,1
1261,0,LICEO DOCTOR ROBERTO HUMERES O.,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"34,6593222891525","64,6881942599229",0,100,0,"86,7827883269097",533,"52,028857071685",2,2,3
1262,9,ESCUELA INDUSTRIAL GUILLERMO RICHARDS CUEVAS,,,5,4,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"58,4749621960873","67,5265598750399","90,9090909090909",100,"98,3333333333333","96,146398063005",533,"74,0665924726367",1,2,1
1263,7,LICEO DE NINAS CORINA URBINA,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"48,8046211127388","64,2262538782405","92,5909090909091","87,5","79,4166666666667","95,0287861540705",533,"68,2236817303041",1,2,1
1264,5,LICEO SAN FELIPE,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"40,2940902534092","63,8133383100107","93,1727272727273",100,"95,4166666666667","87,2073692348479",533,"64,3233663219279",2,2,3
1265,3,ESCUELA BASICA BERNARDO O HIGGINS R.,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"32,8120282236628","61,3256323668598",0,100,0,"95,3727814475223",513,"52,2936394239309",2,2,3
1266,1,ESCUELA MANUEL RODRIGUEZ ERDOIZA,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"27,4703153583733","61,3256323668598","91,91",100,"91,25","93,1195677044292",513,"59,8985986402933",2,2,3
1268,8,ESCUELA BASICA JOSE DE SAN MARTIN,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"47,4928723367597","60,5795351590069","99,5",100,"95,8333333333333","95,2855006343818",512,"68,2591094153537",2,1,2
1269,6,ESCUELA JOHN F KENNEDY,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"39,2575620883737","51,2210050690338","96,2",100,"97,5","95,9507728780893",513,"62,6233494252074",2,2,3
1271,8,ESCUELA JOSÉ ANTONIO MANSO DE VELASCO,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"41,9428006247987","57,7640375332244","97,33","87,5",90,"93,102589595343",513,"64,2651364514538",2,2,3
1273,4,ESCUELA SAN RAFAEL,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,2,"34,9470233561973","60,7785173665586","82,8888888888889",100,"88,6","92,8231779437404",521,"61,7728159853856",2,2,3
1274,2,ESCUELA ALMENDRAL,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"38,2656158831998","62,3144393398245","98,23",100,"93,3333333333333","95,9087658702435",513,"65,266716050055",2,1,2
1275,0,ESCUELA BUEN PASTOR,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"40,4189889670357","60,6892454880699",0,100,0,"92,3498097125296",513,"54,2649727912193",2,2,3
1276,9,ESCUELA ESPECIAL SAGRADO CORAZON,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,,,"90,6625",100,"98,75","98,0471953946955",551,"96,9932371193582",1,2,1
1279,3,ESCUELA CARMELA CARVAJAL DE PRAT,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"44,5406484363038","64,2059470686666",100,100,100,"96,3019925490415",513,"68,6441434614482",1,2,1
1280,7,ESCUELA 21 DE MAYO,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"36,8733762005871","57,2232840812659",0,100,0,"92,7330812612959",513,"52,0669466144568",2,2,3
1281,5,ESCUELA REPUBLICA ARGENTINA,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"35,8681301984426","58,5156151076106","91,69",100,"81,5833333333333","93,151828360309",512,"61,7295493094894",2,2,3
1282,3,ESCUELA BUCALEMITO,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,2,"41,5855583164093","63,9349341075912","94,26",100,"48,1666666666667","94,6046799387902",521,"64,1654010470642",2,2,3
1283,1,ESCUELA HERIBERTO BERMUDEZ CRUZ,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,2,"43,9802606273427","60,7785173665586","91,54",100,"70,3333333333333","94,7517434326688",522,"65,145131516607",2,2,3
1285,8,ESCUELA MATEO COKLJAT K,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,2,"48,9278831459485","69,8413003021079","96,47",100,"89,1666666666667","97,2371543787232",522,"71,2975881452436",1,2,1
1286,6,ESCUELA BASICA CAROLINA OCAMPO GARCIA,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,2,"45,9975518930066","77,7966048839637","89,44",100,"64,0833333333333","94,5576707457839",521,"70,1753977986614",1,2,1
1287,4,ESCUELA JOSE BERNARDO SUAREZ,,,2,1,5,57,5701,SAN FELIPE,52,LOS ANDES,2,"43,648928996692","60,7785173665586","85,07",100,"62,4166666666667","93,9398865819984",521,"64,0598969727855",2,2,3
1289,0,COLEGIO ASSUNTA PALLOTA,,,3,2,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"36,0666354965721","65,951989943123",0,"87,5",0,"86,9174158945276",533,"52,6830438146022",2,2,3
1290,4,COLEGIO SANTA JUANA DE ARCO,,,3,2,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"58,8299194823027","63,5196476295667","96,33",100,"88,4166666666667","97,9906789779356",532,"73,3111542532099",1,2,1
1291,2,COLEGIO JOSE AGUSTIN GOMEZ,,,3,2,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"66,4167009451908","60,9437757427371","84,72",100,"98,75","97,3929156564324",532,"75,0855780021021",1,2,1
1292,0,COLEGIO ALONSO DE ERCILLA,,,3,2,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"57,3337079678087","60,9705383466791","95,66",100,"88,6666666666667","95,6236668149756",512,"71,4953627177873",1,2,1
1294,7,COLEGIO PARTICULAR PUMANQUE,,,3,2,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"66,5277328563281","62,8772902220561","79,17",100,"78,25","95,6124007928077",532,"73,9183305934348",1,2,1
1300,5,ESCUELA AGRICOLA DE SAN FELIPE,,,5,4,5,57,5701,SAN FELIPE,52,LOS ANDES,1,"46,1130309362098","59,1811483013986","83,2090909090909",100,"88,8333333333333","91,9724650817591",533,"65,3006974099883",2,2,3
1301,3,LICEO MANUEL MARIN,,,2,1,5,57,5705,PUTAENDO,52,LOS ANDES,1,"34,453469560093","58,8708096625143","87,2454545454545","37,5","69,5","91,903285754367",533,"58,9100605814264",2,2,3
1302,1,LICEO RINCONADA DE SILVA,,,2,1,5,57,5705,PUTAENDO,52,LOS ANDES,1,"35,9125903513888","61,3949651662536",0,100,0,"91,6440078948185",533,"52,6399304134249",2,2,3
1304,8,ESCUELA PASO HISTORICO EL TARTARO,,,2,1,5,57,5705,PUTAENDO,52,LOS ANDES,2,"38,8085730367608","60,0241196039919","72,7666666666667",100,"51,4","97,0446767779633",522,"61,4517544038712",2,2,3
1305,6,ESCUELA RENACER,,,2,1,5,57,5705,PUTAENDO,52,LOS ANDES,2,"45,2602419499036","71,0172428646831","93,3111111111111",100,49,"95,2448393437849",522,"67,633648845875",1,2,1
1307,2,ESCUELA SAN ALBERTO,,,2,1,5,57,5705,PUTAENDO,52,LOS ANDES,2,"34,6009197355901","61,3256323668598","93,6777777777778","87,1527777777778","93,4","96,0766429330506",522,"63,1441010323824",2,2,3
1308,0,ESCUELA ALEJANDRINA CARVAJAL ASPEE,,,2,1,5,57,5705,PUTAENDO,52,LOS ANDES,2,"41,4764460645289","60,7785173665586",0,100,0,"97,5454673274396",522,"55,8242727185488",2,2,3
1309,9,ESCUELA EDUARDO BECERRA BASCUNAN,,,2,1,5,57,5705,PUTAENDO,52,LOS ANDES,2,"39,0072857997086","60,7785173665586","99,4444444444444",100,"97,4","94,0550607265779",522,"64,9794606350424",2,2,3
1310,2,ESCUELA MARIA LEIVA DE IBANEZ,,,2,1,5,57,5705,PUTAENDO,52,LOS ANDES,2,"47,0452246626301","67,0006984406104","71,0777777777778",75,"51,2","95,7440324161859",522,"65,5552824867716",2,1,2
1311,0,ESCUELA EL AVE MARIA,,,3,2,5,55,5502,CALERA,51,QUILLOTA,1,"63,2390640919648","60,4301716998363","89,14",100,"97,5","95,7646846882381",512,"73,6105324213935",1,2,1
1312,9,ESC. BAS. GASTON ORMAZABAL CABRERA,,,2,1,5,57,5705,PUTAENDO,52,LOS ANDES,1,"37,5376728349873","60,7785173665586","97,46",100,"99,1666666666667","95,7827962733439",513,"64,7850723250507",2,2,3
1313,7,ESCUELA CATAN DABIKE,,,2,1,5,57,5705,PUTAENDO,52,LOS ANDES,2,"52,4527420128509","64,1244718599068","96,9333333333333",100,"94,4","96,9926885391626",522,"71,2367581441445",1,2,1
1316,1,COLEGIO MARIE POUSSEPIN,,,3,2,5,57,5705,PUTAENDO,52,LOS ANDES,1,"50,6628839617391","60,6602091388574","82,71",100,"70,3333333333333","71,4185361162649",512,"61,9214702369685",2,2,3
1318,8,LICEO DARIO SALAS,,,2,1,5,57,5706,SANTA MARÍA,52,LOS ANDES,1,"40,3328285330291","61,8547456742156","95,1636363636364","87,5","94,75","92,7490721245818",533,"64,8445893952273",2,2,3
1319,6,ESCUELA ESPECIAL MARÍA REBECA ESPÍNOLA ESPINOSA DE SANTA MARÍA,,,2,1,5,57,5706,SANTA MARÍA,52,LOS ANDES,1,,,"86,325",100,"64,25","98,0471953946955",551,"91,3210943669832",2,2,3
1321,8,ESCUELA GUILLERMO BANADOS HONORATO,,,2,1,5,57,5706,SANTA MARÍA,52,LOS ANDES,2,"40,7350683116776","61,3256323668598","89,47",100,"46,3333333333333","95,274936253521",521,"62,8885049804828",2,2,3
1322,6,ESCUELA LA HIGUERA,,,2,1,5,57,5706,SANTA MARÍA,52,LOS ANDES,2,"53,3840050345903","60,7785173665586","92,1444444444444",100,"87,6","91,7384392096391",522,"68,8611900182221",1,2,1
1323,4,ESCUELA SANTA FILOMENA,,,2,1,5,57,5706,SANTA MARÍA,52,LOS ANDES,2,"26,8378311749207","50,3413104036331",0,100,0,"92,8127496841713",522,"46,4443693782556",2,2,3
1325,0,ESCUELA BASICA AURORA VELASCO PEREZ,,,2,1,5,57,5706,SANTA MARÍA,52,LOS ANDES,1,"52,1797656437994","71,2157243294842","86,03",100,67,"95,8909266611386",513,"70,8547199659119",1,2,1
1326,9,ESCUELA JULIO TEJEDOR ZUNIGA,,,2,1,5,57,5706,SANTA MARÍA,52,LOS ANDES,2,"47,0940232673196","60,7785173665586","95,5888888888889",100,"95,4","95,8022784776275",522,"68,024608069956",1,2,1
1327,7,COLEGIO SANTA MARIA DE ACONCAGUA,,,3,2,5,57,5706,SANTA MARÍA,52,LOS ANDES,1,"51,0710927222579","66,7716063863387","93,5272727272727",100,"79,25","96,4381095669519",533,"70,382874563776",1,2,1
1328,5,ESCUELA INDEPENDENCIA,,,2,1,5,57,5704,PANQUEHUE,52,LOS ANDES,1,"57,4857250699478","78,1545089461643","94,27",100,85,"96,8352379125084",513,"76,3629331215585",1,2,1
1329,3,ESCUELA EMA LOBOS REYES,,,2,1,5,57,5704,PANQUEHUE,52,LOS ANDES,1,"44,1092501915761","57,110606477986","95,37",100,"97,0833333333333","96,1623601224947",513,"66,0434782783348",2,1,2
1331,5,ESCUELA BASICA FRAY CAMILO HENRIQUEZ,,,2,1,5,57,5704,PANQUEHUE,52,LOS ANDES,2,"48,9486353999774","60,7785173665586","85,45",100,"67,5833333333333","95,9817927200636",521,"66,7511410257087",2,2,3
1332,3,ESCUELA BASICA VINA ERRAZURIZ,,,2,1,5,57,5704,PANQUEHUE,52,LOS ANDES,1,"42,0351601017895","60,0104334460768","86,6",100,"76,75","96,8901783733496",513,"64,7052698447005",2,2,3
1333,1,ESCUELA JORGE BARROS BEAUCHEF,,,2,1,5,57,5704,PANQUEHUE,52,LOS ANDES,1,"36,7063104872369","61,1853709523521","84,97",100,"87,0833333333333","95,1717284131202",513,"63,1033856644894",2,2,3
1335,8,LICEO POLITECNICO LLAY LLAY,,,2,1,5,57,5703,LLAILLAY,52,LOS ANDES,1,"43,5123514662127","65,5288123405152","98,7272727272727",100,"96,25","91,8139232555438",533,"67,382836977699",1,2,1
1336,6,ESCUELA AGUSTIN EDWARDS,,,2,1,5,57,5703,LLAILLAY,52,LOS ANDES,1,"44,3156808685943","62,4629730469322","91,03",100,"70,5","96,7667986557142",513,"66,161930078778",2,1,2
1337,4,ESCUELA HEROES DE IQUIQUE,,,2,1,5,57,5703,LLAILLAY,52,LOS ANDES,1,"37,850049092089","71,0657939872401","86,08",100,"87,4166666666667","95,8510162054665",513,"66,5257973790361",1,2,1
1338,2,ESCUELA NACIONES UNIDAS,,,2,1,5,57,5703,LLAILLAY,52,LOS ANDES,1,"43,8294785042732","60,5556387446912","94,97",100,"77,6666666666667","97,2574799111786",513,"66,1506648088873",2,1,2
1339,0,ESCUELA ELISA LATTAPIAT VARGAS,,,2,1,5,57,5703,LLAILLAY,52,LOS ANDES,1,"37,9635756119235","62,405420745923",0,100,0,"94,9575610876943",513,"54,4107042245629",2,2,3
1340,4,ESCUELA HERMINIA ORTEGA DE CROXATO,,,2,1,5,57,5703,LLAILLAY,52,LOS ANDES,1,"43,1810923489016","57,9578020856644","87,31",100,"79,5","96,4266446081369",513,"64,6326505668697",2,2,3
1341,2,ESCUELA BASICA EL PORVENIR,,,2,1,5,57,5703,LLAILLAY,52,LOS ANDES,1,"50,6934101676759","57,6468028601805","98,55",100,"98,3333333333333","97,5935778415709",513,"69,1979203547029",1,2,1
1342,0,ESCUELA LAS PALMAS,,,2,1,5,57,5703,LLAILLAY,52,LOS ANDES,2,"32,1556172052794","60,7785173665586",0,75,0,"93,6647554812554",522,"51,021809434466",2,2,3
1343,9,ESCUELA LAS PENAS,,,2,1,5,57,5703,LLAILLAY,52,LOS ANDES,2,"54,1910271300285","60,7785173665586","95,5888888888889",100,"89,4","95,021987493026",521,"70,178835482546",1,2,1
1345,5,ESCUELA LAS VEGAS,,,2,1,5,57,5703,LLAILLAY,52,LOS ANDES,2,"39,0339872681438","60,7785173665586","86,6333333333333",100,"85,6","95,6705839754886",522,"63,9860886264571",2,2,3
1346,3,ESCUELA JORGE PRIETO LETELIER,,,2,1,5,57,5703,LLAILLAY,52,LOS ANDES,1,"44,8806918214211","66,7955799920719","86,96",100,67,"95,7744065767133",513,"66,9465878185829",1,2,1
1347,1,LICEO MENESIANO SAGRADO CORAZON,,,3,2,5,57,5703,LLAILLAY,52,LOS ANDES,1,"46,6880271215551","67,7178610426446","91,1","87,5","84,1666666666667","95,0143656132266",533,"68,5630648951591",1,2,1
1349,8,COLEGIO SALVADOR GONZALEZ,,,3,2,5,57,5703,LLAILLAY,52,LOS ANDES,1,"44,1301809325735","58,0442571957068","99,5",100,"94,1666666666667","97,3639443814317",512,"66,6789600570984",2,2,3
1350,1,ESC.PARTICULAR MARIA LETELIER DE PRIETO,,,3,2,5,57,5703,LLAILLAY,52,LOS ANDES,1,"52,1445257977137","60,0001359540331","69,98",75,"44,8333333333333","95,0795082991545",512,"64,951471104764",2,2,3
1352,8,ESCUELA MARIA TERESA DEL CANTO,,,2,1,5,57,5702,CATEMU,52,LOS ANDES,1,"47,1683666110984","65,951154398856","94,27",100,"81,6666666666667","92,4382674744675",513,"67,9945710555022",1,2,1
1353,6,ESCUELA SAN JOSE DE CATEMU,,,2,1,5,57,5702,CATEMU,52,LOS ANDES,2,"43,3673976194666","71,338734843812",0,100,0,"95,6949528420489",522,"59,0736725007208",2,2,3
1354,4,LICEO POLIVALENTE FERNANDO SILVA CASTELLÓN,,,2,1,5,57,5702,CATEMU,52,LOS ANDES,1,"45,2135394822341","64,9730942772053","76,1909090909091","87,5","49,0833333333333","95,1742725493141",533,"64,6354371790144",2,2,3
1355,2,ESCUELA EL COBRE,,,2,1,5,57,5702,CATEMU,52,LOS ANDES,2,"46,8116429231455","66,3366611945549","85,2444444444444",100,"75,2","95,8231781149879",522,"67,8503388680032",1,2,1
1356,0,ESC REBECA JOHNSON GARCIA-HUIDOBRO,,,2,1,5,57,5702,CATEMU,52,LOS ANDES,2,"45,6418062487041","60,7785173665586",0,75,0,"88,9313376853581",522,"54,9703474654357",2,2,3
1358,7,ESCUELA BASICA EL NILHUE,,,2,1,5,57,5702,CATEMU,52,LOS ANDES,2,"47,5905423335502","53,9210705120747","92,2222222222222",100,"98,4","95,9371956013682",522,"66,2659167724288",2,1,2
1359,5,ESCUELA BASICA LOS CERRILLOS,,,2,1,5,57,5702,CATEMU,52,LOS ANDES,2,"46,7942972750166","60,9251840849277",0,100,0,"96,4507080028429",522,"57,5920972961614",2,2,3
1360,9,ESCUELA BASICA SANTA MARGARITA,,,2,1,5,57,5702,CATEMU,52,LOS ANDES,2,"50,0488387241826","56,5540558039086","91,9111111111111",75,"91,8","96,0026909745178",521,"67,0784646341026",2,2,3
1361,7,COLEGIO PARTICULAR CALIFORNIA,,,3,2,5,57,5702,CATEMU,52,LOS ANDES,1,"46,5014449375842","64,5547476792594",0,"87,5",0,"94,8553835903915",533,"57,8990483669849",2,2,3
1362,5,ESCUELA AGRICOLA SALESIANA F. HUIDOBRO,,,3,2,5,57,5702,CATEMU,52,LOS ANDES,1,"50,2901804710395","69,1992015743721","98,3454545454545",100,"85,4166666666667","88,3487408295644",533,"69,5914268036736",1,2,1
1363,3,LICEO SANTIAGO ESCUTI ORREGO,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,1,"29,9350485244027","56,4847218409315",0,100,0,"90,280336110203",533,"48,7533640137345",2,2,3
1364,1,COLEGIO VALLE DE QUILLOTA,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,1,"52,2890810166833","66,4497532993851","98,21",100,100,"96,8541442220515",533,"72,153402628852",1,2,1
1366,8,LICEO COMERCIAL DE QUILLOTA,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,1,"38,645234414521","57,0112265427479","62,0090909090909",100,"40,8333333333333","93,1397475888659",533,"58,5148367561048",2,2,3
1367,6,COLEGIO ROBERTO MATTA,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,1,"45,2842983845541","64,6374384224035","81,46",100,"93,3333333333333","92,4823586397428",513,"66,754058727968",1,2,1
1368,4,ESCUELA BASICA CANADA,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,1,"52,2017527330832","61,3256323668598","99,09",100,"93,75","96,2050633753299",533,"70,2838395165341",1,2,1
1369,2,ESCUELA SUPERIOR Nº 1,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,1,"35,9252352730619","57,0970309768323","87,07",100,"70,9166666666667","90,1363675559764",513,"59,8795399201941",2,2,3
1370,6,COLEGIO REPÚBLICA DE MÉXICO,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,1,"40,1966018068267","57,8170874943075","98,64",100,"63,8333333333333","95,8449141567666",533,"63,2574749480873",2,2,3
1371,4,COLEGIO ARAUCO,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,1,"52,7846576974947","65,322630556988",100,75,"97,9166666666667","95,4702954949924",533,"71,2199582462613",1,2,1
1374,9,ESCUELA ESPECIAL LOS PALTOS,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,1,,,"94,425",100,"93,75","98,0471953946955",551,"96,9239514139832",1,2,1
1377,3,ESCUELA NUESTRO MUNDO,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,1,"43,0906690945701","60,8083610126932","87,6",100,"77,4166666666667","92,7770131101581",513,"64,5076648661132",2,2,3
1378,1,ESCUELA BASICA ABEL GUERRERO AGUIRRE,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,2,"34,2022830576298","57,375558243908",0,100,0,"96,4241348673257",522,"51,9333107104289",2,2,3
1384,6,COLEGIO CUMBRES DE BOCO,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,1,"36,658539973301","66,1595182406733",0,100,0,"93,514359454035",513,"54,6614839773976",2,2,3
1385,4,ESCUELA BASICA LA PALMA,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,1,"41,8911422813716","59,5974435457757","83,72",100,"63,75","91,6362029944248",513,"62,5576714956982",2,2,3
1389,7,ESCUELA CRISTINA DURAN,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,2,"46,0013015670559","60,7785173665586","96,1",100,"89,4","94,5620285686135",521,"67,0781127275421",2,2,3
1390,0,ESCUELA BASICA LAS PATAGUAS,,,2,1,5,55,5501,QUILLOTA,51,QUILLOTA,2,"45,2171590989852","57,9022347936349","97,1333333333333",100,"92,4","94,3681550873043",522,"66,1519687280492",2,1,2
1391,9,LICEO COMERCIAL PARTICULAR,,,4,3,5,55,5501,QUILLOTA,51,QUILLOTA,1,"43,3675644362711","62,0802134717445",0,100,0,"93,8425122034257",533,"56,0738112982625",2,2,3
1392,7,COLEGIO FRANCISCO DE MIRANDA,,,3,2,5,55,5501,QUILLOTA,51,QUILLOTA,1,"68,8553806260096","64,0292918570856","83,95",100,"94,1666666666667","96,2101322693679",532,"76,3162549842018",1,2,1
1393,5,COLEGIO NIÑO JESUS DE PRAGA,,,3,2,5,55,5501,QUILLOTA,51,QUILLOTA,1,"59,3307844078516","58,8209655692432","82,24",100,"88,6666666666667","95,8201696459877",532,"70,8704312457438",2,1,2
1394,3,ESCUELA PART. SAGRADOS CORAZONES,,,3,2,5,55,5502,CALERA,51,QUILLOTA,1,"36,9385735066534","61,3256323668598","62,81",100,"43,1666666666667","88,1959872912956",513,"58,1684997976009",2,2,3
1395,1,COLEGIO SAN PEDRO NOLASCO DE QUILLOTA,,,3,2,5,55,5501,QUILLOTA,51,QUILLOTA,1,"57,7359772776135","65,3403848065453","80,93",100,"83,8333333333333","94,7955811881002",533,"71,5601138665984",1,2,1
1397,8,ESC.PART INDUSTRIAL E.BERTELSEN TEMPLE,,,3,2,5,55,5501,QUILLOTA,51,QUILLOTA,1,"46,0441712969279","61,2294576918132",100,"87,5",100,"92,9228611002814",533,"67,3736209756329",1,2,1
1400,1,CEIA EDUCACIÓN PARA TODOS,,,3,2,5,55,5501,QUILLOTA,51,QUILLOTA,1,"54,3629942432768","61,0197042481105","88,77",100,"65,75","78,8226084594581",532,"65,1544989205641",2,2,3
1402,8,CENTRO EDUCACIONAL ARCO IRIS BAJO EL SOL,14362,,3,2,5,55,5501,QUILLOTA,51,QUILLOTA,1,,,"93,75","62,5","97,5","98,0471953946955",551,"95,2010941542332",1,2,1
1405,2,COLEGIO INGLES DE QUILLOTA,,,3,2,5,55,5501,QUILLOTA,51,QUILLOTA,1,"50,9124803533206","64,5173816433348","90,13","87,5",81,"96,4850821716139",532,"69,3370026686174",2,2,3
1414,1,COLEGIO LEONARDO DA VINCI,,,2,1,5,55,5504,LA CRUZ,51,QUILLOTA,1,"39,7701775149503","61,3388110672213","84,67","74,8148148148148",84,"90,7876890699252",533,"62,6396206710334",2,2,3
1416,8,COLEGIO MARIA ALONSO CHACON,,,2,1,5,55,5504,LA CRUZ,51,QUILLOTA,1,"50,7090859848338","65,2080158297025","83,11","99,6527777777778","88,3333333333333","94,1415707373279",513,"69,1280740311396",1,2,1
1417,6,COLEGIO BOLONIA,,,2,1,5,55,5504,LA CRUZ,51,QUILLOTA,2,"43,8292562842117","61,9016953072212","86,8222222222222",100,"83,8","94,0452052166648",522,"65,6385779921798",2,1,2
1418,4,ESCUELA BASICA,,,2,1,5,55,5504,LA CRUZ,51,QUILLOTA,2,"39,7852682381898","60,7785173665586",0,100,0,"94,1031630842222",521,"54,4412299892955",2,2,3
1419,2,COLEGIO DOMINGO SANTA CRUZ WILSON,,,2,1,5,55,5504,LA CRUZ,51,QUILLOTA,2,"43,8787406719285","68,8433985316177","81,5777777777778",100,"59,4","95,9826604202739",521,"66,4921375965935",2,2,3
1421,4,LICEO SAN ISIDRO,,,3,2,5,55,5504,LA CRUZ,51,QUILLOTA,1,"41,4830135608019","58,6246377245282",90,100,"99,5833333333333","94,2363769289415",533,"64,8747831713984",2,2,3
1422,2,LICEO PEDRO DE VALDIVIA,,,2,1,5,55,5502,CALERA,51,QUILLOTA,1,"33,2117430567556","61,7778138457971",0,100,0,"89,1153995345674",533,"51,1915207054276",2,2,3
1423,0,ESCUELA BASICA JOSEFINA HUICI,,,2,1,5,55,5502,CALERA,51,QUILLOTA,1,"34,9104166339777","71,0667958863851",0,100,0,"91,3766707966848",513,"54,9184245780302",2,2,3
1424,9,ESCUELA BASICA IRMA SAPIAIN,,,2,1,5,55,5502,CALERA,51,QUILLOTA,1,"37,6724326186434","65,244302814845","84,57",100,"76,5","94,7293108146929",513,"63,9468532362871",2,2,3
1425,7,COMPLEJO EDUCACIONAL LAS ACACIAS DE ARTIFICIO,,,2,1,5,55,5502,CALERA,51,QUILLOTA,1,"39,9950099796172","67,9879388038343",0,"87,5",0,"92,0545844404676",533,"55,8367851344348",2,2,3
1427,3,ESCUELA BASICA PALESTINA,,,2,1,5,55,5502,CALERA,51,QUILLOTA,1,"43,1252954535169","71,4536806607051",0,100,0,"92,018859424549",513,"58,2075389761995",2,2,3
